0,3,2416
46,7,2404
46,7,2343
46,5,2528
46,4,2580
46,4,2579
46,4,2578
46,4,2577
46,4,2576
46,4,2575
46,4,2574
46,4,2573
46,4,2572
46,4,2571
46,4,2570
46,4,2569
46,4,2568
46,4,2567
46,4,2566
46,4,2565
46,4,2564
46,4,2563
46,4,2562
46,4,2561
46,4,2560
46,4,2559
46,4,2558
46,4,2557
46,4,2556
46,4,2555
46,4,2554
46,4,2553
46,4,2552
46,4,2551
46,4,2550
46,4,2549
46,4,2548
46,4,2547
46,4,2546
46,4,2545
46,4,2544
46,4,2543
46,4,2542
46,4,2541
46,4,2540
46,4,2539
46,4,2538
46,4,2537
46,4,2536
46,4,2535
46,4,2534
46,4,2533
46,4,2532
46,4,2531
46,4,2530
46,4,2529
46,4,2527
46,4,2526
46,4,2525
46,4,2524
46,4,2522
46,4,2521
46,4,2520
46,4,2519
46,4,2518
46,4,2517
46,4,2516
46,4,2515
46,4,2514
46,4,2513
46,4,2512
46,4,2511
46,4,2510
46,4,2509
46,4,2508
46,4,2507
46,4,2506
46,4,2505
46,4,2504
46,4,2503
46,4,2502
46,4,2501
46,4,2500
46,4,2499
46,4,2498
46,4,2497
46,4,2496
46,4,2495
46,4,2494
46,4,2493
46,4,2492
46,4,2491
46,4,2490
46,4,2489
46,4,2488
46,4,2487
46,4,2486
46,4,2485
46,4,2484
46,4,2483
46,4,2482
46,4,2481
46,4,2480
46,4,2479
46,4,2478
46,4,2477
46,4,2476
46,4,2475
46,4,2474
46,4,2473
46,4,2472
46,4,2471
46,4,2470
46,4,2469
46,4,2468
46,4,2467
46,4,2466
46,4,2465
46,4,2464
46,4,2463
46,4,2462
46,4,2461
46,4,2460
46,4,2459
46,4,2458
46,4,2457
46,4,2456
46,4,2455
46,4,2454
46,4,2453
46,4,2452
46,4,2451
46,4,2450
46,4,2449
46,4,2448
46,4,2447
46,4,2446
46,4,2445
46,4,2444
46,4,2443
46,4,2442
46,4,2441
46,4,2440
46,4,2439
46,4,2438
46,4,2437
46,4,2436
46,4,2435
46,4,2434
46,4,2432
46,4,2431
46,4,2430
46,4,2429
46,4,2428
46,4,2427
46,4,2426
46,4,2425
46,4,2424
46,4,2423
46,4,2422
46,4,2421
46,4,2420
46,4,2419
46,4,2418
46,4,2417
46,4,2415
46,4,2414
46,4,2413
46,4,2412
46,4,2411
46,4,2410
46,4,2409
46,4,2408
46,4,2407
46,4,2406
46,4,2405
46,4,2403
46,4,2402
46,4,2401
46,4,2400
46,4,2399
46,4,2398
46,4,2397
46,4,2396
46,4,2395
46,4,2394
46,4,2393
46,4,2392
46,4,2391
46,4,2390
46,4,2389
46,4,2388
46,4,2387
46,4,2386
46,4,2385
46,4,2384
46,4,2383
46,4,2382
46,4,2381
46,4,2380
46,4,2379
46,4,2378
46,4,2377
46,4,2376
46,4,2375
46,4,2374
46,4,2373
46,4,2372
46,4,2371
46,4,2370
46,4,2369
46,4,2368
46,4,2367
46,4,2366
46,4,2365
46,4,2364
46,4,2363
46,4,2362
46,4,2361
46,4,2360
46,4,2359
46,4,2358
46,4,2357
46,4,2356
46,4,2355
46,4,2354
46,4,2353
46,4,2352
46,4,2351
46,4,2350
46,4,2349
46,4,2348
46,4,2347
46,4,2346
46,4,2345
46,4,2344
46,4,2342
46,4,2341
46,4,2340
46,4,2339
46,4,2338
46,4,2337
46,4,2336
46,4,2335
46,4,2334
46,4,2333
46,4,2332
46,4,2331
46,4,2330
46,4,2329
46,4,2328
46,4,2327
46,4,2326
46,4,2325
46,4,2324
46,4,2323
46,4,2322
46,4,2321
46,4,2320
46,4,2319
46,4,2318
46,4,2317
46,4,2316
46,4,2315
46,4,2314
46,4,2313
46,4,2312
46,4,2311
46,4,2310
46,4,2309
46,4,2308
46,4,2307
46,4,2306
46,4,2305
46,4,2304
46,4,2303
46,4,2302
46,4,2301
46,4,2300
46,4,2299
46,4,2298
46,4,2297
46,4,2296
46,4,2295
46,4,2294
46,4,2293
46,4,2292
46,4,2291
46,4,2290
46,4,2289
46,4,2288
46,4,2287
46,4,2286
46,4,2285
46,4,2284
48,1,2466
48,1,2462
48,1,2453
48,1,2394
48,1,2346
49,9,2460
49,6,2292
49,5,2451
49,4,2558
49,4,2478
49,4,2436
49,4,2404
49,3,2577
49,3,2525
49,3,2524
49,3,2467
49,3,2465
49,3,2427
49,3,2380
49,3,2378
49,2,2580
49,2,2566
49,2,2563
49,2,2539
49,2,2496
49,2,2483
49,2,2466
49,2,2438
49,2,2342
49,2,2336
49,2,2326
49,2,2322
49,2,2315
49,2,2293
49,2,2288
49,1,2560
49,1,2553
49,1,2547
49,1,2546
49,1,2538
49,1,2535
49,1,2532
49,1,2528
49,1,2526
49,1,2522
49,1,2511
49,1,2509
49,1,2508
49,1,2487
49,1,2462
49,1,2458
49,1,2453
49,1,2447
49,1,2440
49,1,2437
49,1,2435
49,1,2428
49,1,2425
49,1,2409
49,1,2408
49,1,2398
49,1,2397
49,1,2394
49,1,2386
49,1,2375
49,1,2365
49,1,2357
49,1,2353
49,1,2351
49,1,2350
49,1,2347
49,1,2344
49,1,2343
49,1,2341
49,1,2340
49,1,2313
49,1,2310
49,1,2300
49,1,2296
49,1,2287
50,5,2427
50,4,2506
50,3,2438
50,3,2425
